user_id,model,rank,movie_id,title,pred_rating
43530,SVD,4,457,Kill Bill: Vol. 2,4.209009607530146
43530,SVD,5,223,Chappelle's Show: Season 1,4.155035741655635
43530,SVD,6,76,I Love Lucy: Season 2,4.086677693046474
43530,SVD,7,752,Star Trek: The Next Generation: Season 7,4.068896703140837
43530,SVD,8,479,George Carlin: What Am I Doing in New Jersey?,4.016347219063941
43530,SVD,9,290,Harold and Kumar Go to White Castle,3.9954285202139284
43530,SVD,10,872,Seven Samurai,3.9822030664159724
43530,Item-CF,1,903,Hamlet,3.4353795051574707
43530,Item-CF,2,874,Elvis Costello & the Imposters: Live in Memphis,3.3763415813446045
43530,Item-CF,3,887,Monster-in-Law: Bonus Material,3.3310647010803223
43530,Item-CF,4,221,Voyage to the Planets and Beyond,3.377929449081421
43530,Item-CF,5,947,The Cincinnati Kid,3.5267536640167236
43530,Item-CF,6,943,Dave Chappelle: For What It's Worth,3.4549551010131836
43530,Item-CF,7,900,Eat Drink Man Woman,3.5088469982147217
43530,Item-CF,8,734,Indochine,3.533965587615967
43530,Item-CF,9,516,Monsoon Wedding,3.5070736408233643
43530,Item-CF,10,518,The Prime of Miss Jean Brodie,3.548546314239502
43751,SVD,1,270,Sex and the City: Season 4,4.637896002103055
43751,SVD,2,886,Ray,4.296906790123208
43751,SVD,3,871,The Jewel in the Crown,4.217508078232401
43751,SVD,4,752,Star Trek: The Next Generation: Season 7,4.212977906738519
43751,SVD,5,872,Seven Samurai,4.207340605743192
43751,SVD,6,359,Absolutely Fabulous: Series 5,4.198197753100288
43751,SVD,7,76,I Love Lucy: Season 2,4.177322534788959
43751,SVD,8,25,Inspector Morse 31: Death Is Now My Neighbour,4.162408803709035
43751,SVD,9,907,Animal Crackers,4.161980967098772
43751,SVD,10,345,Star Trek: Voyager: Season 5,4.127313753156138
43751,Item-CF,1,183,IFilm: Deranged,3.5725438594818115
43751,Item-CF,2,793,By Brakhage: An Anthology,3.6970794200897217
43751,Item-CF,3,741,Ken Burns' America: The Congress,3.6502461433410645
43751,Item-CF,4,98,The Battle of Algiers: Bonus Material,3.5317108631134033
43751,Item-CF,5,601,The Smiths: The Complete Picture,3.571321725845337
43751,Item-CF,6,56,Carandiru,3.5904805660247803
43751,Item-CF,7,206,Unconstitutional: The War on Our Civil Liberties,3.607113838195801
43751,Item-CF,8,201,Home Movie,3.585369348526001
43751,Item-CF,9,707,The Return,3.6103904247283936
43751,Item-CF,10,559,Rebecca: Bonus Material,3.614039182662964
44734,SVD,1,825,Bill Cosby: Himself,4.025908512271713
44734,SVD,2,634,Christmas with The Simpsons,4.002469926109221
44734,SVD,3,764,Scarface: 20th Anniversary Edition: Bonus Material,3.9988508581943027
44734,SVD,4,886,Ray,3.905495379786019
44734,SVD,5,668,Saturday Night Live: The Best of Will Ferrell 2,3.8762169523620105
44734,SVD,6,498,Glory: Bonus Material,3.8429589898263066
44734,SVD,7,494,Monty Python's The Meaning of Life: Special Edition,3.8371073250418997
44734,SVD,8,463,The Twilight Zone: Vol. 12,3.8048489117163697
44734,SVD,9,577,The Twilight Zone: Vol. 36,3.766859301275056
44734,SVD,10,316,Futurama: Monster Robot Maniac Fun Collection,3.718344512465104
44734,Item-CF,1,903,Hamlet,3.309272289276123
44734,Item-CF,2,874,Elvis Costello & the Imposters: Live in Memphis,3.308915853500366
44734,Item-CF,3,366,366,3.3343355655670166
44734,Item-CF,4,712,Homicide: Life on the Street: Season 7,3.4548542499542236
44734,Item-CF,5,943,Dave Chappelle: For What It's Worth,3.2182936668395996
44734,Item-CF,6,947,The Cincinnati Kid,3.2974565029144287
44734,Item-CF,7,186,Panic in the Streets,3.3183438777923584
44734,Item-CF,8,895,Dersu Uzala,3.2600345611572266
44734,Item-CF,9,646,Matewan,3.2298781871795654
44734,Item-CF,10,561,High and Low,3.2599475383758545
45207,SVD,1,575,Highlander: Season 4,4.838310238393348
45207,SVD,2,634,Christmas with The Simpsons,4.829868291006338
45207,SVD,3,479,George Carlin: What Am I Doing in New Jersey?,4.80041050888494
45207,SVD,4,825,Bill Cosby: Himself,4.737826543298709
45207,SVD,5,215,That '70s Show: Season 1,4.630762863807018
45207,SVD,6,316,Futurama: Monster Robot Maniac Fun Collection,4.591771347311353
45207,SVD,7,762,End of the Century: The Story of the Ramones,4.5720490442375485
45207,SVD,8,952,My Favorite Wife,4.5509307396338645
45207,SVD,9,304,King of the Hill: Season 1,4.545628965807881
45207,SVD,10,617,UFC: Ultimate Fighting Championship: Ultimate Knockouts 3,4.5151681795477305
45207,Item-CF,1,520,E's Otherwise,4.166767120361328
45207,Item-CF,2,699,Mahoromatic: Automatic Maiden: Summer Special,4.171099662780762
45207,Item-CF,3,747,Saber Marionette J,4.138731002807617
45207,Item-CF,4,135,GTO: Great Teacher Onizuka: Set 2,4.134722709655762
45207,Item-CF,5,342,Noir,4.115537166595459
45207,Item-CF,6,244,Stellvia,4.088402271270752
45207,Item-CF,7,895,Dersu Uzala,4.086172103881836
45207,Item-CF,8,786,Tokyo Drifter,4.109710216522217
45207,Item-CF,9,192,The SoulTaker,4.0963664054870605
45207,Item-CF,10,935,Read Or Die,4.14393424987793
46650,SVD,1,406,Hostage,3.693989558954918
46650,SVD,2,385,The Santa Clause 2,3.6708171490382244
46650,SVD,3,851,Back to the Future Part III,3.5676194384751185
46650,SVD,4,32,ABC Primetime: Mel Gibson's The Passion of the Christ,3.520268540375045
46650,SVD,5,476,VeggieTales Classics: Where's God When I'm Scared?,3.517507692143085
46650,SVD,6,507,Nevada Smith,3.5085244091187238
46650,SVD,7,462,Classic Cartoon Favorites: Starring Donald,3.49702465608265
46650,SVD,8,631,Unleashed,3.437141287410188
46650,SVD,9,551,The Santa Clause,3.4192447491915106
46650,SVD,10,477,George Carlin: Personal Favorites,3.4142854450865183
46650,Item-CF,1,656,Veronica 2030,3.1507740020751953
46650,Item-CF,2,40,Pitcher and the Pin-Up,3.220979690551758
46650,Item-CF,3,158,A Killer Within,3.225642681121826
46650,Item-CF,4,406,Hostage,3.260636806488037
46650,Item-CF,5,32,ABC Primetime: Mel Gibson's The Passion of the Christ,3.3205361366271973
46650,Item-CF,6,17,7 Seconds,3.262084722518921
46650,Item-CF,7,334,The Pacifier,3.239651679992676
46650,Item-CF,8,760,Pooh's Heffalump Movie,3.241490125656128
46650,Item-CF,9,943,Dave Chappelle: For What It's Worth,3.1268160343170166
46650,Item-CF,10,225,The Cookout,3.2713165283203125
47411,SVD,1,561,High and Low,4.808401580914787
47411,SVD,2,471,City Lights,4.703804296697659
47411,SVD,3,253,A Night at the Opera,4.6995035927048665
47411,SVD,4,359,Absolutely Fabulous: Series 5,4.680125973628678
47411,SVD,5,405,Wings of Desire,4.670260454983776
47411,SVD,6,167,The Chorus,4.644374595563455
47411,SVD,7,871,The Jewel in the Crown,4.611687840909783
47411,SVD,8,907,Animal Crackers,4.594743358825722
47411,SVD,9,395,Captain Blood,4.5845375954948615
47411,SVD,10,634,Christmas with The Simpsons,4.579500616704366
47411,Item-CF,1,183,IFilm: Deranged,4.470506191253662
47411,Item-CF,2,98,The Battle of Algiers: Bonus Material,3.754370927810669
47411,Item-CF,3,102,Notre Musique,3.851773738861084
47411,Item-CF,4,520,E's Otherwise,3.896868944168091
47411,Item-CF,5,192,The SoulTaker,3.9145796298980713
47411,Item-CF,6,135,GTO: Great Teacher Onizuka: Set 2,3.8724138736724854
47411,Item-CF,7,876,Super Gals,3.8339881896972656
47411,Item-CF,8,342,Noir,3.82405161857605
47411,Item-CF,9,727,Carlton-Browne of the F.O.,3.724299192428589
47411,Item-CF,10,913,913,3.834059715270996
48607,SVD,1,908,Sense and Sensibility,4.8303716237942975
48607,SVD,2,76,I Love Lucy: Season 2,4.80129851427481
48607,SVD,3,837,All in the Family: Season 3,4.76571152021435
48607,SVD,4,886,Ray,4.701092835198266
48607,SVD,5,996,Yojimbo,4.658792451461657
48607,SVD,6,825,Bill Cosby: Himself,4.652481986640562
48607,SVD,7,900,Eat Drink Man Woman,4.578692662791051
48607,SVD,8,722,The Wire: Season 1,4.548469312299744
48607,SVD,9,253,A Night at the Opera,4.519037583091912
48607,SVD,10,871,The Jewel in the Crown,4.506997847879304
48607,Item-CF,1,183,IFilm: Deranged,3.9571053981781006
48607,Item-CF,2,903,Hamlet,3.781559467315674
48607,Item-CF,3,871,The Jewel in the Crown,3.8876829147338867
48607,Item-CF,4,646,Matewan,3.898926019668579
48607,Item-CF,5,518,The Prime of Miss Jean Brodie,3.9820663928985596
48607,Item-CF,6,717,Testosterone,3.9336702823638916
48607,Item-CF,7,770,A Perfect Candidate,3.8522167205810547
48607,Item-CF,8,734,Indochine,3.9502878189086914
48607,Item-CF,9,325,Ghosts of Rwanda: Frontline,3.910842180252075
48607,Item-CF,10,405,Wings of Desire,3.9012703895568848
49142,SVD,1,504,The Twilight Zone: Vol. 27,4.380706645728822
49142,SVD,2,463,The Twilight Zone: Vol. 12,4.311932609369117
49142,SVD,3,359,Absolutely Fabulous: Series 5,4.283606448414927
49142,SVD,4,76,I Love Lucy: Season 2,4.248730301345193
49142,SVD,5,316,Futurama: Monster Robot Maniac Fun Collection,4.15408887915289
49142,SVD,6,886,Ray,4.080971347838166
49142,SVD,7,577,The Twilight Zone: Vol. 36,4.062157829848307
49142,SVD,8,907,Animal Crackers,3.9827554142511636
49142,SVD,9,471,City Lights,3.9823493109633286
49142,SVD,10,634,Christmas with The Simpsons,3.9788167612669203
49142,Item-CF,1,98,The Battle of Algiers: Bonus Material,3.7535881996154785
49142,Item-CF,2,183,IFilm: Deranged,3.6609835624694824
49142,Item-CF,3,261,The Big Clock,3.714799165725708
49142,Item-CF,4,186,Panic in the Streets,3.670386791229248
49142,Item-CF,5,905,Remedy,3.6256752014160156
49142,Item-CF,6,871,The Jewel in the Crown,3.676438093185425
49142,Item-CF,7,716,The Bravados,3.6236579418182373
49142,Item-CF,8,770,A Perfect Candidate,3.6696794033050537
49142,Item-CF,9,895,Dersu Uzala,3.669464349746704
49142,Item-CF,10,646,Matewan,3.672102928161621
49355,SVD,1,886,Ray,4.4238635503374715
49355,SVD,2,575,Highlander: Season 4,4.354601798257534
49355,SVD,3,752,Star Trek: The Next Generation: Season 7,4.271838774959077
49355,SVD,4,30,Something's Gotta Give,4.237711994843699
49355,SVD,5,992,The Cowboys,4.143923511285823
49355,SVD,6,425,The 10th Kingdom,4.1371629851683505
49355,SVD,7,215,That '70s Show: Season 1,4.115481600234272
49355,SVD,8,657,Highlander: Season 5,4.109035864990065
49355,SVD,9,764,Scarface: 20th Anniversary Edition: Bonus Material,4.108808437954483
49355,SVD,10,316,Futurama: Monster Robot Maniac Fun Collection,4.108695104169603
49355,Item-CF,1,663,La Femme Nikita: Season 3,3.9186596870422363
49355,Item-CF,2,560,Star Trek: Enterprise: Season 3,3.8657331466674805
49355,Item-CF,3,916,Earth 2: The Complete Series,3.887868642807007
49355,Item-CF,4,40,Pitcher and the Pin-Up,3.838446855545044
49355,Item-CF,5,823,Sleepaway Camp II: Unhappy Campers,3.8213236331939697
49355,Item-CF,6,17,7 Seconds,3.906550645828247
49355,Item-CF,7,325,Ghosts of Rwanda: Frontline,3.90433406829834
49355,Item-CF,8,822,Star Trek: Enterprise: Season 1,3.849358081817627
49355,Item-CF,9,259,Animal,3.8363254070281982
49355,Item-CF,10,374,The Little Girl Who Lives Down the Lane,3.7984142303466797
49585,SVD,1,886,Ray,3.643596579769105
49585,SVD,2,197,Taking Lives,3.4651503261881715
49585,SVD,3,406,Hostage,3.4509770657409184
49585,SVD,4,498,Glory: Bonus Material,3.364014252565328
49585,SVD,5,32,ABC Primetime: Mel Gibson's The Passion of the Christ,3.2956368040843427
49585,SVD,6,313,Pay It Forward,3.246400017434145
49585,SVD,7,273,Taxi,3.1517316909779205
49585,SVD,8,631,Unleashed,3.1386847788841368
49585,SVD,9,46,Rudolph the Red-Nosed Reindeer,3.1256723028505498
49585,SVD,10,223,Chappelle's Show: Season 1,3.1102486916161753
49585,Item-CF,1,903,Hamlet,3.035283327102661
49585,Item-CF,2,40,Pitcher and the Pin-Up,2.9482977390289307
49585,Item-CF,3,943,Dave Chappelle: For What It's Worth,2.9459035396575928
49585,Item-CF,4,989,The Door in the Floor,3.0491437911987305
49585,Item-CF,5,111,Duplex (Widescreen),3.017526626586914
49585,Item-CF,6,689,One True Thing,3.070969581604004
49585,Item-CF,7,197,Taking Lives,3.018311023712158
49585,Item-CF,8,433,Untamed Heart,3.0276575088500977
49585,Item-CF,9,711,Dolores Claiborne,3.0369668006896973
49585,Item-CF,10,313,Pay It Forward,3.031930446624756
49890,SVD,1,25,Inspector Morse 31: Death Is Now My Neighbour,5.0
49890,SVD,2,46,Rudolph the Red-Nosed Reindeer,5.0
49890,SVD,3,76,I Love Lucy: Season 2,5.0
49890,SVD,4,106,Stevie Ray Vaughan and Double Trouble: Live at Montreux 1982 & 1985,5.0
49890,SVD,5,248,Michael Moore's The Awful Truth: Season 2,5.0
49890,SVD,6,292,Saturday Night Live: The Best of Gilda Radner,5.0
49890,SVD,7,316,Futurama: Monster Robot Maniac Fun Collection,5.0
49890,SVD,8,359,Absolutely Fabulous: Series 5,5.0
49890,SVD,9,371,The Trouble with Angels,5.0
49890,SVD,10,395,Captain Blood,5.0
49890,Item-CF,1,98,The Battle of Algiers: Bonus Material,4.692265033721924
49890,Item-CF,2,544,Maurice: Bonus Material,4.755952835083008
49890,Item-CF,3,277,Enigma: MCMXC A.D,4.845261096954346
49890,Item-CF,4,559,Rebecca: Bonus Material,4.782716751098633
49890,Item-CF,5,770,A Perfect Candidate,4.784933567047119
49890,Item-CF,6,949,Henry Fool,4.7963762283325195
49890,Item-CF,7,913,913,4.776308536529541
49890,Item-CF,8,405,Wings of Desire,4.755252838134766
49890,Item-CF,9,410,Frank Lloyd Wright,4.760624408721924
49890,Item-CF,10,871,The Jewel in the Crown,4.738814830780029
50123,SVD,1,359,Absolutely Fabulous: Series 5,4.273988181122422
50123,SVD,2,634,Christmas with The Simpsons,4.18796959031481
50123,SVD,3,907,Animal Crackers,4.162219420828042
50123,SVD,4,720,Roger & Me,4.0555336274402505
50123,SVD,5,871,The Jewel in the Crown,4.044157598338147
50123,SVD,6,825,Bill Cosby: Himself,3.9968914611422512
50123,SVD,7,395,Captain Blood,3.988467794220044
50123,SVD,8,223,Chappelle's Show: Season 1,3.9759606750506937
50123,SVD,9,722,The Wire: Season 1,3.968921631963358
50123,SVD,10,316,Futurama: Monster Robot Maniac Fun Collection,3.954090559467716
50123,Item-CF,1,183,IFilm: Deranged,3.793078899383545
50123,Item-CF,2,102,Notre Musique,3.4936435222625732
50123,Item-CF,3,98,The Battle of Algiers: Bonus Material,3.3354997634887695
50123,Item-CF,4,895,Dersu Uzala,3.489042043685913
50123,Item-CF,5,901,Diary of a Country Priest,3.5613651275634766
50123,Item-CF,6,786,Tokyo Drifter,3.529021978378296
50123,Item-CF,7,678,Loves of a Blonde,3.495445489883423
50123,Item-CF,8,405,Wings of Desire,3.4161205291748047
50123,Item-CF,9,261,The Big Clock,3.498677968978882
50123,Item-CF,10,770,A Perfect Candidate,3.4203946590423584
50214,SVD,1,479,George Carlin: What Am I Doing in New Jersey?,5.0
50214,SVD,2,752,Star Trek: The Next Generation: Season 7,4.961809669840258
50214,SVD,3,504,The Twilight Zone: Vol. 27,4.871681486566249
50214,SVD,4,634,Christmas with The Simpsons,4.867579414698138
50214,SVD,5,477,George Carlin: Personal Favorites,4.8385934063567335
50214,SVD,6,463,The Twilight Zone: Vol. 12,4.81661766078404
50214,SVD,7,223,Chappelle's Show: Season 1,4.784988765801069
50214,SVD,8,722,The Wire: Season 1,4.668828595892885
50214,SVD,9,165,Richard Pryor: Live on the Sunset Strip,4.578378792389976
50214,SVD,10,837,All in the Family: Season 3,4.561316088717987
50214,Item-CF,1,183,IFilm: Deranged,3.963374137878418
50214,Item-CF,2,98,The Battle of Algiers: Bonus Material,3.886474609375
50214,Item-CF,3,903,Hamlet,3.881682872772217
50214,Item-CF,4,342,Noir,3.89913010597229
50214,Item-CF,5,996,Yojimbo,3.8811919689178467
50214,Item-CF,6,33,Aqua Teen Hunger Force: Vol. 1,3.935067653656006
50214,Item-CF,7,248,Michael Moore's The Awful Truth: Season 2,3.866995334625244
50214,Item-CF,8,601,The Smiths: The Complete Picture,3.8335959911346436
50214,Item-CF,9,424,Happiness,3.8595094680786133
50214,Item-CF,10,68,Invader Zim,3.8350863456726074
50400,SVD,1,996,Yojimbo,5.0
50400,SVD,2,359,Absolutely Fabulous: Series 5,4.994981908582888
50400,SVD,3,907,Animal Crackers,4.948436768086118
50400,SVD,4,595,Monarch of the Glen: Series 2,4.815656279091649
50400,SVD,5,871,The Jewel in the Crown,4.813611186706323
50400,SVD,6,895,Dersu Uzala,4.720317987140358
50400,SVD,7,270,Sex and the City: Season 4,4.71304529610735
50400,SVD,8,316,Futurama: Monster Robot Maniac Fun Collection,4.696641402645852
50400,SVD,9,886,Ray,4.690439140976491
50400,SVD,10,722,The Wire: Season 1,4.681555146999877
50400,Item-CF,1,183,IFilm: Deranged,4.515501499176025
50400,Item-CF,2,903,Hamlet,4.369714260101318
50400,Item-CF,3,895,Dersu Uzala,4.508355140686035
50400,Item-CF,4,405,Wings of Desire,4.486985206604004
50400,Item-CF,5,677,In the Mood for Love,4.505464553833008
50400,Item-CF,6,416,Elephant,4.4513139724731445
50400,Item-CF,7,559,Rebecca: Bonus Material,4.490697383880615
50400,Item-CF,8,978,Yi Yi,4.542193412780762
50400,Item-CF,9,52,The Weather Underground,4.498106479644775
50400,Item-CF,10,424,Happiness,4.434534549713135
53694,SVD,1,270,Sex and the City: Season 4,4.447256839225837
53694,SVD,2,498,Glory: Bonus Material,4.304581395410959
53694,SVD,3,359,Absolutely Fabulous: Series 5,4.299058684640008
53694,SVD,4,241,North by Northwest,4.281119272145315
53694,SVD,5,825,Bill Cosby: Himself,4.2613531018889095
53694,SVD,6,872,Seven Samurai,4.235955983530087
53694,SVD,7,908,Sense and Sensibility,4.225426413145985
53694,SVD,8,886,Ray,4.184740241289877
53694,SVD,9,175,Reservoir Dogs,4.177179679272665
53694,SVD,10,907,Animal Crackers,4.1716264879320315
53694,Item-CF,1,183,IFilm: Deranged,4.042844295501709
53694,Item-CF,2,98,The Battle of Algiers: Bonus Material,3.565335512161255
53694,Item-CF,3,518,The Prime of Miss Jean Brodie,3.7663824558258057
53694,Item-CF,4,895,Dersu Uzala,3.7500271797180176
53694,Item-CF,5,261,The Big Clock,3.7875888347625732
53694,Item-CF,6,186,Panic in the Streets,3.7299954891204834
53694,Item-CF,7,707,The Return,3.7771685123443604
53694,Item-CF,8,646,Matewan,3.718519449234009
53694,Item-CF,9,102,Notre Musique,3.6470136642456055
53694,Item-CF,10,871,The Jewel in the Crown,3.7084708213806152
54040,SVD,1,223,Chappelle's Show: Season 1,3.9106579620674404
54040,SVD,2,634,Christmas with The Simpsons,3.882177997669704
54040,SVD,3,825,Bill Cosby: Himself,3.7783405512166692
54040,SVD,4,798,Jaws,3.7384338722662553
54040,SVD,5,76,I Love Lucy: Season 2,3.663454839127318
54040,SVD,6,722,The Wire: Season 1,3.6574706034063973
54040,SVD,7,479,George Carlin: What Am I Doing in New Jersey?,3.6505405735369068
54040,SVD,8,886,Ray,3.6412628329185797
54040,SVD,9,498,Glory: Bonus Material,3.6156973320505914
54040,SVD,10,316,Futurama: Monster Robot Maniac Fun Collection,3.59882493498315
54040,Item-CF,1,903,Hamlet,3.034043788909912
54040,Item-CF,2,183,IFilm: Deranged,3.0108253955841064
54040,Item-CF,3,996,Yojimbo,3.067216396331787
54040,Item-CF,4,201,Home Movie,3.050241231918335
54040,Item-CF,5,770,A Perfect Candidate,3.041815757751465
54040,Item-CF,6,221,Voyage to the Planets and Beyond,2.983067750930786
54040,Item-CF,7,978,Yi Yi,3.039419412612915
54040,Item-CF,8,561,High and Low,3.044996976852417
54040,Item-CF,9,405,Wings of Desire,3.040523052215576
54040,Item-CF,10,733,Dead Ringers,3.070124387741089
54870,SVD,1,996,Yojimbo,4.481065571967509
54870,SVD,2,359,Absolutely Fabulous: Series 5,4.273594225323176
54870,SVD,3,722,The Wire: Season 1,4.267121184470463
54870,SVD,4,907,Animal Crackers,4.145335900761809
54870,SVD,5,634,Christmas with The Simpsons,4.091829480115821
54870,SVD,6,471,City Lights,4.029929370754457
54870,SVD,7,900,Eat Drink Man Woman,3.98117262231606
54870,SVD,8,880,Sharpe 4: Sharpe's Enemy,3.958518999701826
54870,SVD,9,311,Ed Wood,3.951086287254853
54870,SVD,10,316,Futurama: Monster Robot Maniac Fun Collection,3.931233017743721
54870,Item-CF,1,183,IFilm: Deranged,3.899754047393799
54870,Item-CF,2,98,The Battle of Algiers: Bonus Material,3.5380821228027344
54870,Item-CF,3,901,Diary of a Country Priest,3.6302642822265625
54870,Item-CF,4,186,Panic in the Streets,3.6018450260162354
54870,Item-CF,5,102,Notre Musique,3.5630650520324707
54870,Item-CF,6,261,The Big Clock,3.586480140686035
54870,Item-CF,7,806,Eyes Without a Face,3.6261467933654785
54870,Item-CF,8,895,Dersu Uzala,3.584749698638916
54870,Item-CF,9,793,By Brakhage: An Anthology,3.5294837951660156
54870,Item-CF,10,715,Film Noir Collection: D.O.A.,3.597975015640259
55339,SVD,1,316,Futurama: Monster Robot Maniac Fun Collection,5.0
55339,SVD,2,345,Star Trek: Voyager: Season 5,5.0
55339,SVD,3,477,George Carlin: Personal Favorites,5.0
55339,SVD,4,479,George Carlin: What Am I Doing in New Jersey?,5.0
55339,SVD,5,575,Highlander: Season 4,5.0
55339,SVD,6,595,Monarch of the Glen: Series 2,5.0
55339,SVD,7,631,Unleashed,5.0
55339,SVD,8,657,Highlander: Season 5,5.0
55339,SVD,9,752,Star Trek: The Next Generation: Season 7,5.0
55339,SVD,10,764,Scarface: 20th Anniversary Edition: Bonus Material,5.0
55339,Item-CF,1,903,Hamlet,4.599429130554199
55339,Item-CF,2,46,Rudolph the Red-Nosed Reindeer,4.671205043792725
55339,Item-CF,3,673,Fight Club: Bonus Material,4.648252964019775
55339,Item-CF,4,734,Indochine,4.690119743347168
55339,Item-CF,5,107,Magnolia: Bonus Material,4.680771827697754
55339,Item-CF,6,900,Eat Drink Man Woman,4.6773271560668945
55339,Item-CF,7,996,Yojimbo,4.627344608306885
55339,Item-CF,8,551,The Santa Clause,4.677608013153076
55339,Item-CF,9,524,Mumford,4.688814640045166
55339,Item-CF,10,44,Spitfire Grill,4.707495212554932
56854,SVD,1,752,Star Trek: The Next Generation: Season 7,3.8195087309389524
56854,SVD,2,908,Sense and Sensibility,3.8181405921091796
56854,SVD,3,588,Blue Planet: IMAX,3.7082801087930344
56854,SVD,4,152,A Little Princess,3.6846571057172315
56854,SVD,5,113,Bruce Lee: A Warrior's Journey,3.6685277517750117
56854,SVD,6,345,Star Trek: Voyager: Season 5,3.610200882869514
56854,SVD,7,992,The Cowboys,3.596480280194389
56854,SVD,8,316,Futurama: Monster Robot Maniac Fun Collection,3.5834178986132996
56854,SVD,9,907,Animal Crackers,3.581213148629836
56854,SVD,10,471,City Lights,3.5806788004514702
56854,Item-CF,1,183,IFilm: Deranged,3.1440439224243164
56854,Item-CF,2,678,Loves of a Blonde,3.1021711826324463
56854,Item-CF,3,871,The Jewel in the Crown,3.081657886505127
56854,Item-CF,4,117,Silk Stockings,3.0842578411102295
56854,Item-CF,5,895,Dersu Uzala,3.1057674884796143
56854,Item-CF,6,901,Diary of a Country Priest,3.1270833015441895
56854,Item-CF,7,561,High and Low,3.0975544452667236
56854,Item-CF,8,707,The Return,3.0868465900421143
56854,Item-CF,9,677,In the Mood for Love,3.1087400913238525
56854,Item-CF,10,261,The Big Clock,3.068269968032837
57186,SVD,1,908,Sense and Sensibility,4.109625919246634
57186,SVD,2,952,My Favorite Wife,4.061804415698885
57186,SVD,3,907,Animal Crackers,3.9397396189593916
57186,SVD,4,872,Seven Samurai,3.9162577497535587
57186,SVD,5,634,Christmas with The Simpsons,3.9160211945791117
57186,SVD,6,774,Foyle's War: Set 2,3.90504842726122
57186,SVD,7,240,Woman of the Year,3.8661510383953974
57186,SVD,8,900,Eat Drink Man Woman,3.836376574592617
57186,SVD,9,443,Rabbit-Proof Fence,3.80608229531799
57186,SVD,10,371,The Trouble with Angels,3.80572121340265
57186,Item-CF,1,183,IFilm: Deranged,3.5756571292877197
57186,Item-CF,2,98,The Battle of Algiers: Bonus Material,3.184823513031006
57186,Item-CF,3,518,The Prime of Miss Jean Brodie,3.4286112785339355
57186,Item-CF,4,871,The Jewel in the Crown,3.476078748703003
57186,Item-CF,5,646,Matewan,3.3927500247955322
57186,Item-CF,6,405,Wings of Desire,3.364673376083374
57186,Item-CF,7,895,Dersu Uzala,3.4174351692199707
57186,Item-CF,8,240,Woman of the Year,3.4417364597320557
57186,Item-CF,9,840,The Lady Eve,3.4210336208343506
57186,Item-CF,10,261,The Big Clock,3.4202044010162354
57633,SVD,1,457,Kill Bill: Vol. 2,4.643508013746356
57633,SVD,2,907,Animal Crackers,4.332213790964571
57633,SVD,3,253,A Night at the Opera,4.287370992164218
57633,SVD,4,996,Yojimbo,4.190533820483087
57633,SVD,5,473,Princess Mononoke,4.161123337160441
57633,SVD,6,359,Absolutely Fabulous: Series 5,4.020787689689074
57633,SVD,7,673,Fight Club: Bonus Material,4.008924625982018
57633,SVD,8,774,Foyle's War: Set 2,3.948983830836118
57633,SVD,9,405,Wings of Desire,3.941885713102529
57633,SVD,10,825,Bill Cosby: Himself,3.9221216891428767
57633,Item-CF,1,98,The Battle of Algiers: Bonus Material,3.38627028465271
57633,Item-CF,2,715,Film Noir Collection: D.O.A.,3.7397069931030273
57633,Item-CF,3,186,Panic in the Streets,3.473106622695923
57633,Item-CF,4,903,Hamlet,3.159440517425537
57633,Item-CF,5,518,The Prime of Miss Jean Brodie,3.78583025932312
57633,Item-CF,6,102,Notre Musique,3.2975566387176514
57633,Item-CF,7,183,IFilm: Deranged,2.9834654331207275
57633,Item-CF,8,200,The Fall of the Roman Empire,3.3566486835479736
57633,Item-CF,9,806,Eyes Without a Face,3.552987813949585
57633,Item-CF,10,559,Rebecca: Bonus Material,3.36832857131958
58485,SVD,1,825,Bill Cosby: Himself,4.505855244805031
58485,SVD,2,473,Princess Mononoke,4.480871826828269
58485,SVD,3,872,Seven Samurai,4.361892709781088
58485,SVD,4,764,Scarface: 20th Anniversary Edition: Bonus Material,4.353257437733164
58485,SVD,5,634,Christmas with The Simpsons,4.313496104711323
58485,SVD,6,577,The Twilight Zone: Vol. 36,4.310570429168415
58485,SVD,7,463,The Twilight Zone: Vol. 12,4.293826374754667
58485,SVD,8,395,Captain Blood,4.27619790178443
58485,SVD,9,494,Monty Python's The Meaning of Life: Special Edition,4.271634670458735
58485,SVD,10,479,George Carlin: What Am I Doing in New Jersey?,4.253302497255422
58485,Item-CF,1,183,IFilm: Deranged,4.171570301055908
58485,Item-CF,2,903,Hamlet,3.841387987136841
58485,Item-CF,3,85,Elfen Lied,3.8023338317871094
58485,Item-CF,4,905,Remedy,3.8089237213134766
58485,Item-CF,5,793,By Brakhage: An Anthology,3.8277602195739746
58485,Item-CF,6,405,Wings of Desire,3.7832555770874023
58485,Item-CF,7,949,Henry Fool,3.784027576446533
58485,Item-CF,8,416,Elephant,3.771336078643799
58485,Item-CF,9,677,In the Mood for Love,3.757638692855835
58485,Item-CF,10,559,Rebecca: Bonus Material,3.752683401107788
59218,SVD,1,886,Ray,4.0805727567936305
59218,SVD,2,46,Rudolph the Red-Nosed Reindeer,3.872628905360015
59218,SVD,3,631,Unleashed,3.869824438687986
59218,SVD,4,504,The Twilight Zone: Vol. 27,3.853468715562765
